ID Number,Name,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal
480,Cedric,200,0,48,STARAPTOR,0,None,Close Combat,Aerial Ace,Steel Wing,U-turn,0,200,0,47,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,200,0,48,HERACROSS,0,None,Close Combat,Rock Slide,Night Slash,Aerial Ace,0,200,0,47,ROSERADE,0,None,Poison Jab,Giga Drain,Shadow Ball,GrassWhistle,0,200,0,49,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Rest,0,200,0,51,INFERNAPE,0,None,Flamethrower,Focus Blast,Shadow Claw,Aerial Ace,24
481,Cedric,200,0,48,STARAPTOR,0,None,Close Combat,Aerial Ace,Steel Wing,U-turn,0,200,0,47,ROSERADE,0,None,Poison Jab,Giga Drain,Shadow Ball,GrassWhistle,0,200,0,48,HERACROSS,0,None,Close Combat,Rock Slide,Night Slash,Aerial Ace,0,200,0,47,RAPIDASH,0,None,Fire Blast,Sunny Day,Bounce,Will-O-Wisp,0,200,0,49,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Rest,0,200,0,51,EMPOLEON,0,None,Brine,Aerial Ace,Metal Claw,Shadow Claw,24
482,Zachariah,0,0,40,PELIPPER,0,None,-,-,-,-,0,0,0,42,MACHOKE,0,None,-,-,-,-,0,0,0,44,GASTRODON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Samson,10,0,29,WINGULL,0,None,Water Pulse,Wing Attack,Supersonic,-,0,10,0,30,SHELLOS,0,None,Water Pulse,Mud Bomb,Rain Dance,-,0,10,0,31,GOLDUCK,0,None,Fury Swipes,Confusion,Water Pulse,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Shaun,0,0,30,MAGNEMITE,0,None,Spark,Magnet Bomb,-,-,0,0,0,26,KADABRA,0,None,Psybeam,Disable,Kinesis,ThunderPunch,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Fabian,0,0,31,CROAGUNK,0,None,-,-,-,-,0,0,0,31,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Brennan,0,0,30,ZUBAT,0,None,-,-,-,-,0,0,0,32,SKORUPI,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Bruce,0,0,33,STUNKY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Devon,0,0,24,WORMADAM,0,None,-,-,-,-,0,0,0,24,WORMADAM,1,None,-,-,-,-,0,0,0,24,WORMADAM,2,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Nicola,0,0,45,LOPUNNY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Claire,0,0,35,FLOATZEL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Wayne,0,0,17,STARAVIA,0,None,-,-,-,-,0,0,0,20,SHELLOS,0,None,-,-,-,-,0,0,0,20,PONYTA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Jacky,10,0,32,BIBAREL,0,None,Water Gun,Rollout,Hyper Fang,Yawn,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Caitlyn,10,0,27,AZURILL,0,None,Water Gun,Slam,Charm,-,0,10,0,29,MARILL,0,None,BubbleBeam,Rollout,Defense Curl,Aqua Ring,0,10,0,31,AZUMARILL,0,None,BubbleBeam,Double-Edge,Rollout,Aqua Ring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Terrell,100,0,53,PARASECT,0,None,X-Scissor,Giga Drain,Spore,Slash,0,100,0,54,RHYDON,0,None,Hammer Arm,Stone Edge,Earthquake,Megahorn,0,100,0,55,MAGMAR,0,None,Fire Blast,Confuse Ray,Iron Tail,Focus Blast,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Brenden,100,0,54,FORRETRESS,0,None,Flash Cannon,Rock Slide,Stealth Rock,Toxic Spikes,0,100,0,54,GYARADOS,0,None,Earthquake,Aqua Tail,Ice Fang,Dragon Pulse,0,100,0,54,HIPPOWDON,0,None,Dig,Crunch,Protect,Rest,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Noel,0,0,34,MAGNEMITE,0,None,-,-,-,-,0,0,0,36,MAGNEMITE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Braden,0,0,37,STEELIX,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Brendon,0,0,33,GEODUDE,0,None,-,-,-,-,0,0,0,33,GEODUDE,0,None,-,-,-,-,0,0,0,36,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Quentin,0,0,34,MAGNEMITE,0,None,-,-,-,-,0,0,0,34,MACHOP,0,None,-,-,-,-,0,0,0,34,GRAVELER,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Grunt,30,0,41,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Grunt,30,0,38,HOUNDOUR,0,None,-,-,-,-,0,30,0,40,MURKROW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Grunt,30,0,41,STUNKY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Grunt,30,0,37,GLAMEOW,0,None,-,-,-,-,0,30,0,38,MURKROW,0,None,-,-,-,-,0,30,0,39,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Grunt,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Grunt,30,0,39,MURKROW,0,None,-,-,-,-,0,30,0,39,STUNKY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Grunt,30,0,40,GOLBAT,0,None,-,-,-,-,0,30,0,38,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Grunt,30,0,38,STUNKY,0,None,-,-,-,-,0,30,0,40,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Grunt,30,0,43,MURKROW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Grunt,30,0,40,HOUNDOUR,0,None,-,-,-,-,0,30,0,40,GOLBAT,0,None,-,-,-,-,0,30,0,40,HOUNDOUR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Grunt,30,0,42,STUNKY,0,None,-,-,-,-,0,30,0,40,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Grunt,30,0,38,CROAGUNK,0,None,-,-,-,-,0,30,0,40,STUNKY,0,None,-,-,-,-,0,30,0,42,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Grunt,30,0,43,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Grunt,30,0,41,GLAMEOW,0,None,-,-,-,-,0,30,0,41,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Grunt,30,0,39,CROAGUNK,0,None,-,-,-,-,0,30,0,43,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Grunt,30,0,38,CROAGUNK,0,None,-,-,-,-,0,30,0,38,STUNKY,0,None,-,-,-,-,0,30,0,38,GLAMEOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Grunt,30,0,43,STUNKY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Grunt,30,0,39,MURKROW,0,None,-,-,-,-,0,30,0,42,GLAMEOW,0,None,-,-,-,-,0,30,0,39,MURKROW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Grunt,30,0,40,HOUNDOUR,0,None,-,-,-,-,0,30,0,42,GLAMEOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Grunt,30,0,39,GOLBAT,0,None,-,-,-,-,0,30,0,40,CROAGUNK,0,None,-,-,-,-,0,30,0,41,MURKROW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Grunt,30,0,41,STUNKY,0,None,-,-,-,-,0,30,0,41,GLAMEOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Mars,200,0,44,BRONZOR,0,None,Gyro Ball,Extrasensory,Light Screen,Confuse Ray,0,200,0,44,GOLBAT,0,None,Air Cutter,Bite,Poison Fang,Confuse Ray,0,200,0,46,PURUGLY,0,Sitrus Berry,Slash,Shadow Claw,Aerial Ace,Hypnosis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,Kirby,0,0,23,CLEFFA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Leonard,0,0,19,PICHU,0,Sitrus Berry,-,-,-,-,0,0,0,19,PICHU,0,Sitrus Berry,-,-,-,-,0,0,0,22,PIKACHU,0,Sitrus Berry,-,-,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Rebekah,0,0,23,BONSLY,0,Sitrus Berry,-,-,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Oliver,0,0,20,MOTHIM,0,None,-,-,-,-,0,0,0,19,BARBOACH,0,None,-,-,-,-,0,0,0,21,CHATOT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Beth & Bob,0,0,23,PONYTA,0,None,-,-,-,-,0,0,0,23,PONYTA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Mike & Nat,0,0,23,MURKROW,0,None,-,-,-,-,0,0,0,23,MISDREAVUS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Alison,0,0,28,ROSELIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,Ismael,0,0,28,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Kaylee,0,0,26,AIPOM,0,None,-,-,-,-,0,0,0,26,MARILL,0,None,-,-,-,-,0,0,0,26,SWABLU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Darryl,0,0,26,MAGNEMITE,0,None,-,-,-,-,0,0,0,26,MR. MIME,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Eugene,0,0,28,FEEBAS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,Meredith,0,0,26,PICHU,0,Sitrus Berry,-,-,-,-,0,0,0,26,PACHIRISU,0,Sitrus Berry,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Kendrick,50,0,31,RHYHORN,0,None,Horn Drill,Reversal,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Leonardo,0,0,27,CHATOT,0,None,Mimic,Sing,Fury Attack,Roost,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Rebecca,0,0,27,PURUGLY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Blythe,0,0,25,CHINGLING,0,None,-,-,-,-,0,0,0,25,BUNEARY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Roman,0,0,26,LICKITUNG,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Kylie,0,0,24,CLEFFA,0,None,-,-,-,-,0,0,0,26,CLEFAIRY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Valerie,0,0,26,KIRLIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Esteban,0,0,26,QUAGSIRE,0,None,Mud Bomb,Slam,Water Gun,Amnesia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Emilio,0,0,27,KADABRA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,Gabriella,0,0,26,FINNEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Harley,0,0,26,PSYDUCK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Emanuel,100,0,28,MACHOKE,0,None,Seismic Toss,Low Kick,Foresight,-,0,100,0,28,BRONZOR,0,None,Extrasensory,Tackle,Confuse Ray,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Karl,0,0,19,GEODUDE,0,None,-,-,-,-,0,0,0,21,GEODUDE,0,None,-,-,-,-,0,0,0,23,BRONZOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Audrey,0,0,51,TAILLOW,0,None,-,-,-,-,0,0,0,53,FARFETCH’D,0,None,-,-,-,-,0,0,0,55,PIDGEOT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Geneva,0,0,55,FEAROW,0,None,-,-,-,-,0,0,0,57,XATU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Krystal,0,0,55,STARAVIA,0,None,-,-,-,-,0,0,0,57,FEAROW,0,None,-,-,-,-,0,0,0,59,NOCTOWL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Geoffrey,50,0,53,GABITE,0,None,-,-,-,-,0,50,0,55,ALTARIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Darien,50,0,60,DRAGONITE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Keegan,50,0,55,TRAPINCH,0,None,-,-,-,-,0,50,0,57,VIBRAVA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Stanley,50,0,55,DRATINI,0,None,-,-,-,-,0,50,0,57,ALTARIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Drake,50,0,57,GIBLE,0,None,-,-,-,-,0,50,0,57,GABITE,0,None,-,-,-,-,0,50,0,57,DRAGONAIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Kenny,50,0,57,BAGON,0,None,-,-,-,-,0,50,0,57,SHELGON,0,None,-,-,-,-,0,50,0,57,VIBRAVA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Rodolfo,50,0,55,STARMIE,0,None,Water Pulse,Recover,Psychic,Swift,0,50,0,56,VIBRAVA,0,None,DragonBreath,Earthquake,Faint Attack,Screech,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Saul,50,0,61,TAUROS,0,None,Thrash,Zen Headbutt,Swagger,Payback,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Jose,50,0,56,GOLDUCK,0,None,Hydro Pump,Brick Break,Zen Headbutt,Screech,0,50,0,56,SANDSLASH,0,None,Earthquake,Crush Claw,Poison Jab,Sand Tomb,0,50,0,57,MANECTRIC,0,None,Thunder Fang,Fire Fang,Quick Attack,Giga Impact,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Felix,50,0,55,DUSCLOPS,0,None,Shadow Sneak,Payback,Curse,Will-O-Wisp,0,50,0,56,SALAMENCE,0,None,Dragon Claw,Aerial Ace,Zen Headbutt,Crunch,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Quinn,50,0,55,PINSIR,0,None,Superpower,X-Scissor,Swords Dance,Rock Tomb,0,50,0,56,LANTURN,0,None,Discharge,Signal Beam,Surf,Confuse Ray,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Graham,50,0,55,TYROGUE,0,None,-,-,-,-,0,50,0,59,HITMONCHAN,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Keenan,50,0,58,PRIMEAPE,0,None,-,-,-,-,0,50,0,58,ELECTABUZZ,0,None,-,-,-,-,0,50,0,59,BANETTE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Stefan,50,0,58,PUPITAR,0,None,-,-,-,-,0,50,0,61,TORTERRA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Skylar,50,0,58,LOUDRED,0,None,Hyper Voice,Bite,Supersonic,Screech,0,50,0,59,RAMPARDOS,0,None,Head Smash,Zen Headbutt,AncientPower,Screech,0,50,0,58,PELIPPER,0,None,Air Slash,Water Pulse,Roost,Quick Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Abel,50,0,59,GLALIE,0,None,Hail,Ice Beam,Sheer Cold,Crunch,0,50,0,60,CROBAT,0,None,Air Slash,Poison Fang,Confuse Ray,Shadow Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Deanna,50,0,55,FLAAFFY,0,None,Discharge,Power Gem,Signal Beam,Light Screen,0,50,0,56,TROPIUS,0,None,SolarBeam,Air Slash,Synthesis,Sunny Day,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Moira,50,0,56,SANDSLASH,0,None,Slash,Gyro Ball,Dig,X-Scissor,0,50,0,56,GASTRODON,0,None,Muddy Water,Recover,Body Slam,Protect,0,50,0,57,CLAYDOL,0,None,Earthquake,Psychic,AncientPower,Cosmic Power,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Dana,50,0,55,MIGHTYENA,0,None,Crunch,Sucker Punch,Iron Tail,Scary Face,0,50,0,56,KIRLIA,0,None,Psychic,Magical Leaf,Shock Wave,Shadow Ball,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Mikayla,50,0,56,SEVIPER,0,None,Night Slash,Poison Fang,Wring Out,Glare,0,50,0,56,PERSIAN,0,None,Night Slash,Power Gem,Faint Attack,Fake Out,0,50,0,56,ABSOL,0,None,Night Slash,Psycho Cut,Slash,Quick Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Meagan,50,0,57,DELCATTY,0,None,Fake Out,Captivate,Faint Attack,Double-Edge,0,50,0,58,ABOMASNOW,0,None,Ice Shard,Avalanche,Razor Leaf,Water Pulse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Sandra,50,0,55,DUGTRIO,0,None,-,-,-,-,0,50,0,54,RAICHU,0,None,-,-,-,-,0,50,0,54,NINETALES,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Kassandra,50,0,58,JUMPLUFF,0,None,Memento,Giga Drain,Toxic,Bounce,0,50,0,58,ONIX,0,None,Stone Edge,Earthquake,Iron Tail,DragonBreath,0,50,0,59,AMPHAROS,0,None,ThunderPunch,Power Gem,Signal Beam,Fire Punch,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Jasmin,50,0,61,DRAPION,0,None,Cross Poison,Crunch,X-Scissor,Aerial Ace,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Natasha,50,0,58,WIGGLYTUFF,0,None,Hyper Voice,Reflect,Light Screen,Shadow Ball,0,50,0,59,GARDEVOIR,0,None,Psychic,Magical Leaf,Calm Mind,Focus Blast,0,50,0,58,MEDICHAM,0,None,Recover,Force Palm,Psychic,Rock Slide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Monique,50,0,58,LUXRAY,0,None,Discharge,Crunch,Thunder Wave,Facade,0,50,0,59,URSARING,0,None,Hammer Arm,Stone Edge,Swords Dance,Giga Impact,0,50,0,58,GLISCOR,0,None,Aerial Ace,X-Scissor,Earthquake,Quick Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Corbin,0,0,56,XATU,0,None,-,-,-,-,0,0,0,56,GALLADE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Sterling,0,0,57,SOLROCK,0,None,-,-,-,-,0,0,0,59,GALLADE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Daisy,0,0,52,SLOWPOKE,0,None,-,-,-,-,0,0,0,56,SLOWBRO,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Chelsey,0,0,57,LUNATONE,0,None,-,-,-,-,0,0,0,59,GARDEVOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Davon,30,0,54,TYROGUE,0,None,-,-,-,-,0,30,0,54,MAKUHITA,0,None,-,-,-,-,0,30,0,57,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Griffin,30,0,58,BRELOOM,0,None,Spore,Mach Punch,Seed Bomb,Sky Uppercut,0,30,0,58,MEDICHAM,0,None,Detect,Psychic,Hi Jump Kick,Ice Punch,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Ray,30,0,58,BRELOOM,0,None,Seed Bomb,Mach Punch,Sky Uppercut,Spore,0,30,0,58,TOXICROAK,0,None,Sludge Bomb,Nasty Plot,Focus Blast,Dark Pulse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Jarrett,30,0,60,MACHAMP,0,None,Cross Chop,Fire Punch,Ice Punch,ThunderPunch,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Kyler,50,0,55,EXEGGCUTE,0,None,-,-,-,-,0,50,0,55,ZANGOOSE,0,None,-,-,-,-,0,50,0,58,EMPOLEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Deshawn,50,0,54,SPINDA,0,None,-,-,-,-,0,50,0,54,KECLEON,0,None,-,-,-,-,0,50,0,54,GRANBULL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Dwayne,50,0,54,SKARMORY,0,None,-,-,-,-,0,50,0,54,GOLDUCK,0,None,-,-,-,-,0,50,0,54,DONPHAN,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Ashlee,50,0,55,LINOONE,0,None,-,-,-,-,0,50,0,55,ARBOK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
