ID Number,Name,Moves,Held Item,Trainer Class,Battle Type,Number of Pokemon,Item 1,Item 2,Item 3,Item 4,Prioritize Effectiveness,Evaluate Attacks,Expert,Prioritize Status,Risky Attacks,Prioritize Damage,Partner,Double Battle,Prioritize Healing,Utilize Weather,Harassment,Roaming Pokemon,Safari Zone,Catching Demo,Battle Type,Unknown 1,Unknown 2,Unknown 3
485,Angelica,FALSE,FALSE,61,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
486,Shaun,TRUE,FALSE,41,0,2,X Attack,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
487,Mickey,FALSE,FALSE,41,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
488,Fabian,FALSE,FALSE,28,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
489,Brennan,FALSE,FALSE,28,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
490,Bruce,FALSE,FALSE,28,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
491,Devon,FALSE,FALSE,36,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
492,Nicola,FALSE,FALSE,36,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
493,Mickey,FALSE,FALSE,42,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
494,Claire,FALSE,FALSE,43,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
495,Mickey,FALSE,FALSE,2,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
496,Wayne,FALSE,FALSE,2,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
497,Jacky,TRUE,FALSE,44,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
498,Caitlyn,TRUE,FALSE,45,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
499,Terrell,TRUE,FALSE,27,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
500,Brenden,TRUE,FALSE,27,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
501,Mickey,FALSE,FALSE,81,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
502,Mickey,FALSE,FALSE,59,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
503,Noel,FALSE,FALSE,59,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
504,Braden,FALSE,FALSE,59,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
505,Brendon,FALSE,FALSE,59,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
506,Quentin,FALSE,FALSE,59,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
507,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
508,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
509,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
510,Grunt,FALSE,FALSE,73,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
511,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
512,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
513,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
514,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
515,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
516,Grunt,FALSE,FALSE,73,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
517,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
518,Grunt,FALSE,FALSE,73,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
519,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
520,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
521,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
522,Grunt,FALSE,FALSE,89,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
523,Grunt,FALSE,FALSE,89,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
524,Grunt,FALSE,FALSE,89,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
525,Grunt,FALSE,FALSE,89,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
526,Grunt,FALSE,FALSE,89,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
527,Grunt,FALSE,FALSE,89,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
528,Mars,TRUE,TRUE,72,0,3,None,None,None,None,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
529,Kirby,FALSE,FALSE,57,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
530,Leonard,FALSE,TRUE,20,0,3,Full Heal,Super Potion,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
531,Rebekah,FALSE,TRUE,21,0,1,Full Heal,Super Potion,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
532,Oliver,FALSE,FALSE,2,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
533,Beth & Bob,FALSE,FALSE,70,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Double Battle,0,0,0
534,Mike & Nat,FALSE,FALSE,23,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Double Battle,0,0,0
535,Alison,FALSE,FALSE,7,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
536,Ismael,FALSE,FALSE,15,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
537,Kaylee,FALSE,FALSE,17,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
538,Darryl,FALSE,FALSE,83,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
539,Eugene,FALSE,FALSE,37,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
540,Meredith,FALSE,TRUE,21,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
541,Kendrick,TRUE,FALSE,51,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
542,Leonardo,TRUE,FALSE,34,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
543,Rebecca,FALSE,FALSE,35,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
544,Blythe,FALSE,FALSE,3,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
545,Roman,FALSE,FALSE,32,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
546,Kylie,FALSE,FALSE,33,0,2,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
547,Valerie,FALSE,FALSE,84,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
548,Esteban,TRUE,FALSE,60,0,1,X Sp. Def,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
549,Emilio,FALSE,FALSE,41,0,1,X Special,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
550,Gabriella,FALSE,FALSE,36,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
551,Harley,FALSE,FALSE,36,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
552,Emanuel,TRUE,FALSE,27,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
553,Karl,FALSE,FALSE,48,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
554,Audrey,FALSE,FALSE,30,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
555,Geneva,FALSE,FALSE,30,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
556,Krystal,FALSE,FALSE,30,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
557,Geoffrey,FALSE,FALSE,29,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
558,Darien,FALSE,FALSE,29,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
559,Keegan,FALSE,FALSE,29,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
560,Stanley,FALSE,FALSE,29,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
561,Drake,FALSE,FALSE,29,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
562,Kenny,FALSE,FALSE,29,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
563,Rodolfo,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
564,Saul,TRUE,FALSE,24,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
565,Jose,TRUE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
566,Felix,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
567,Quinn,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
568,Graham,FALSE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
569,Keenan,FALSE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
570,Stefan,FALSE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
571,Skylar,TRUE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
572,Abel,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
573,Deanna,TRUE,FALSE,25,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
574,Moira,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
575,Dana,TRUE,FALSE,25,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
576,Mikayla,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
577,Meagan,TRUE,FALSE,25,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
578,Sandra,FALSE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
579,Kassandra,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
580,Jasmin,TRUE,FALSE,25,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
581,Natasha,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
582,Monique,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
583,Corbin,FALSE,FALSE,49,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
584,Sterling,FALSE,FALSE,49,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
585,Daisy,FALSE,FALSE,50,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
586,Chelsey,FALSE,FALSE,50,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
587,Davon,FALSE,FALSE,14,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
588,Griffin,TRUE,FALSE,14,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
589,Ray,TRUE,FALSE,14,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
590,Jarrett,TRUE,FALSE,14,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
591,Kyler,FALSE,FALSE,39,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
592,Deshawn,FALSE,FALSE,39,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
593,Dwayne,FALSE,FALSE,39,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
594,Ashlee,FALSE,FALSE,40,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
595,Felicia,FALSE,FALSE,40,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
596,Krista,FALSE,FALSE,40,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
597,Glenn,FALSE,FALSE,42,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
598,Kurt,FALSE,FALSE,42,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
599,Sam,FALSE,FALSE,42,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
600,Wade,FALSE,FALSE,42,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
601,Joanna,FALSE,FALSE,43,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
602,Sophia,FALSE,FALSE,43,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
603,Mallory,FALSE,FALSE,43,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
604,Lydia,FALSE,FALSE,43,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
605,Mickey,FALSE,FALSE,27,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
